Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,173.009162,-1,129.01831,-1,129ref,1.66,14.93,14.76,124.63,0,11594,0,0,#N/A,0.39,-0.093583741,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,173.009162,-1,129.01831,-1,129ref,1.66,14.93,14.76,124.63,0,29864,0,0,#N/A,0.51,-0.093583741,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,173.009162,-1,129.01831,-1,129ref,1.89,14.93,14.76,124.63,0,11088,0,0,#N/A,0.24,-0.093583741,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,173.009162,-1,129.01831,-1,129ref,1.97,14.93,14.76,124.63,1082,39203,164,0,6,0.11,-0.093583741,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,173.009162,-1,129.01831,-1,129ref,1.7,14.93,14.76,124.63,0,10965,0,0,#N/A,0.39,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,173.009162,-1,129.01831,-1,129ref,1.97,14.93,14.76,124.63,1611,23396,237,0,17.1,0.11,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,173.009162,-1,129.01831,-1,129ref,1.89,14.93,14.76,124.63,0,8378,0,0,#N/A,0.2,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,173.009162,-1,129.01831,-1,129ref,2.01,14.93,14.76,124.63,421,30219,92,0,27.7,0.08,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,173.009162,-1,129.01831,-1,129ref,1.93,14.93,14.76,124.63,0,2082,0,0,#N/A,0.2,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,173.009162,-1,129.01831,-1,129ref,1.93,14.93,14.76,124.63,898,36974,127,0,-5.7,0.12,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,173.009162,-1,129.01831,-1,129ref,1.97,14.93,14.76,124.63,0,2058,0,0,#N/A,0.2,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,173.009162,-1,129.01831,-1,129ref,1.97,14.93,14.76,124.63,403,34124,57,0,0.7,0.12,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R2_08_40V,173.009162,-1,129.01831,-1,129ref,1.93,14.93,14.76,124.63,0,408,0,0,#N/A,0.24,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,173.009162,-1,129.01831,-1,129ref,2.04,14.93,14.76,124.63,2149,21976,355,0,8.4,0.1,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,173.009162,-1,129.01831,-1,129ref,1.93,14.93,14.76,124.63,0,189,0,0,#N/A,0.24,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,173.009162,-1,129.01831,-1,129ref,2,14.93,14.76,124.63,56,23309,21,0,66.4,0.04,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,173.009162,-1,129.01831,-1,129ref,1.93,14.93,14.76,124.63,0,3205,0,0,#N/A,0.24,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,173.009162,-1,129.01831,-1,129ref,2.01,14.93,14.76,124.63,450,32076,86,0,25.1,0.08,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,173.009162,-1,129.01831,-1,129ref,1.78,14.93,14.76,124.63,0,2257,0,0,#N/A,0.35,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,173.009162,-1,129.01831,-1,129ref,1.82,14.93,14.76,124.63,0,21565,0,0,#N/A,0.43,-0.093583741,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,173.009162,-1,129.01831,-1,129ref,1.58,14.93,14.76,124.63,0,15078,0,0,#N/A,0.51,-0.093583741,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,173.009162,-1,85.02827,-1,85ref,2.05,14.93,14.76,124.63,20245,38793,2337,0,20,0.14,-0.169859782,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,173.009162,-1,85.02827,-1,85ref,1.66,14.93,14.76,124.63,0,11594,0,0,#N/A,0.39,-0.169859782,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,173.009162,-1,85.02827,-1,85ref,2.01,14.93,14.76,124.63,22434,29864,2391,0,16.2,0.16,-0.169859782,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,173.009162,-1,85.02827,-1,85ref,1.97,14.93,14.76,124.63,184,11088,26,0,4.8,0.12,-0.169859782,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,173.009162,-1,85.02827,-1,85ref,2.05,14.93,14.76,124.63,23484,39203,2612,0,17.2,0.14,-0.169859782,2
03_cis-aconitic acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,173.009162,-1,85.02827,-1,85ref,1.7,14.93,14.76,124.63,0,10965,0,0,#N/A,0.39,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,173.009162,-1,85.02827,-1,85ref,2.05,14.93,14.76,124.63,20935,23396,1896,0,16.9,0.17,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,173.009162,-1,85.02827,-1,85ref,1.97,14.93,14.76,124.63,198,8378,28,0,4.8,0.12,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,173.009162,-1,85.02827,-1,85ref,2.01,14.93,14.76,124.63,24514,30219,2795,0,18.9,0.14,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,173.009162,-1,85.02827,-1,85ref,2.01,14.93,14.76,124.63,1222,2082,186,0,-8.1,0.11,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,173.009162,-1,85.02827,-1,85ref,2.01,14.93,14.76,124.63,22090,36974,2335,0,17.5,0.15,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,173.009162,-1,85.02827,-1,85ref,1.97,14.93,14.76,124.63,0,2058,0,0,#N/A,0.2,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,173.009162,-1,85.02827,-1,85ref,2.05,14.93,14.76,124.63,21550,34124,2600,0,21.1,0.13,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R2_08_40V,173.009162,-1,85.02827,-1,85ref,1.93,14.93,14.76,124.63,0,408,0,0,#N/A,0.24,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,173.009162,-1,85.02827,-1,85ref,2.04,14.93,14.76,124.63,13290,21976,1644,0,11.7,0.12,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,173.009162,-1,85.02827,-1,85ref,1.93,14.93,14.76,124.63,0,189,0,0,#N/A,0.24,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,173.009162,-1,85.02827,-1,85ref,2.04,14.93,14.76,124.63,22347,23309,2856,0,18.3,0.12,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,173.009162,-1,85.02827,-1,85ref,2,14.93,14.76,124.63,177,3205,25,0,4,0.12,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,173.009162,-1,85.02827,-1,85ref,2.05,14.93,14.76,124.63,19715,32076,2337,0,19.2,0.13,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,173.009162,-1,85.02827,-1,85ref,1.78,14.93,14.76,124.63,0,2257,0,0,#N/A,0.35,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,173.009162,-1,85.02827,-1,85ref,2.05,14.93,14.76,124.63,17941,21565,1820,0,13.1,0.15,-0.169859782,2
03_cis-aconitic acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,173.009162,-1,85.02827,-1,85ref,1.58,14.93,14.76,124.63,0,15078,0,0,#N/A,0.51,-0.169859782,2
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,191.019727,-1,191.019727,-1,precursor,3.11,15.36,15.18,127.43,4393455,6662249,231177,6216,13.3,0.31,-0.019100067,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,191.019727,-1,191.019727,-1,precursor,3.11,15.36,15.18,127.43,4451435,4551509,208089,0,11.9,0.34,-0.019100067,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,191.019727,-1,191.019727,-1,precursor,3.19,15.36,15.18,127.43,5174386,7889477,282680,385,13.4,0.29,-0.019100067,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,191.019727,-1,191.019727,-1,precursor,3.22,15.36,15.18,127.43,4758994,4836188,238952,0,12.5,0.38,-0.019100067,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,191.019727,-1,191.019727,-1,precursor,3.27,15.36,15.18,127.43,2624062,3969863,131081,9255,12.5,0.37,-0.019100067,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,191.019727,-1,191.019727,-1,precursor,3.23,15.36,15.18,127.43,2067426,2096087,148718,0,12.1,0.28,-0.019100067,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,191.019727,-1,191.019727,-1,precursor,3.26,15.36,15.18,127.43,1069061,1569550,48030,1681,11.2,0.48,-0.019100067,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,191.019727,-1,191.019727,-1,precursor,3.38,15.36,15.18,127.43,1047874,1056384,43348,314,9.6,0.45,-0.019100067,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,191.019727,-1,191.019727,-1,precursor,3.3,15.36,15.18,127.43,498864,733437,29141,11085,12.5,0.36,-0.019100067,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,191.019727,-1,191.019727,-1,precursor,3.34,15.36,15.18,127.43,536929,541964,27015,7427,11.2,0.4,-0.019100067,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,191.019727,-1,191.019727,-1,precursor,3.38,15.36,15.18,127.43,685289,1036181,32904,2982,12.2,0.4,-0.019100067,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,191.019727,-1,191.019727,-1,precursor,3.26,15.36,15.18,127.43,660004,673250,28728,0,11.9,0.47,-0.019100067,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,191.019727,-1,191.019727,-1,precursor,3.23,15.36,15.18,127.43,906229,1326476,35308,0,11.9,0.51,-0.019100067,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_40V,191.019727,-1,191.019727,-1,precursor,3.34,15.36,15.18,127.43,804742,812227,31703,1627,10.5,0.49,-0.019100067,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,191.019727,-1,191.019727,-1,precursor,3.38,15.36,15.18,127.43,502268,714524,27458,25611,11.2,0.35,-0.019100067,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,191.019727,-1,191.019727,-1,precursor,3.42,15.36,15.18,127.43,368998,375885,17246,244389,11.7,0.43,-0.019100067,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,191.019727,-1,191.019727,-1,precursor,3.3,15.36,15.18,127.43,669848,965482,31001,520,11.1,0.39,-0.019100067,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,191.019727,-1,191.019727,-1,precursor,3.34,15.36,15.18,127.43,530577,537816,30598,0,12.8,0.32,-0.019100067,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,191.019727,-1,191.019727,-1,precursor,3.38,15.36,15.18,127.43,232013,347728,17940,4943,13.5,0.24,-0.019100067,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,191.019727,-1,191.019727,-1,precursor,3.47,15.36,15.18,127.43,301378,302995,14515,330,11,0.39,-0.019100067,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,191.019727,-1,191.019727,-1,precursor,3.35,15.36,15.18,127.43,194504,299808,10529,12932,10.8,0.33,-0.019100067,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,191.019727,-1,191.019727,-1,precursor,3.47,15.36,15.18,127.43,275888,277189,16452,264,10.8,0.32,-0.019100067,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,191.019727,-1,111.00955,-1,111ref,3.11,15.36,15.18,127.43,964146,6662249,53608,0,6.7,0.31,-0.144759429,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,191.019727,-1,111.00955,-1,111ref,3.31,15.36,15.18,127.43,13330,4551509,851,0,-6.6,0.34,-0.144759429,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,191.019727,-1,111.00955,-1,111ref,3.19,15.36,15.18,127.43,1165313,7889477,62979,234,5.7,0.3,-0.144759429,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,191.019727,-1,111.00955,-1,111ref,3.18,15.36,15.18,127.43,11188,4836188,767,0,1.9,0.14,-0.144759429,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,191.019727,-1,111.00955,-1,111ref,3.27,15.36,15.18,127.43,577944,3969863,32805,0,6.7,0.28,-0.144759429,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,191.019727,-1,111.00955,-1,111ref,3.23,15.36,15.18,127.43,4391,2096087,417,0,2.7,0.11,-0.144759429,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,191.019727,-1,111.00955,-1,111ref,3.26,15.36,15.18,127.43,211588,1569550,10060,0,5.7,0.46,-0.144759429,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,191.019727,-1,111.00955,-1,111ref,3.07,15.36,15.18,127.43,54,1056384,0,0,83.3,0.59,-0.144759429,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,191.019727,-1,111.00955,-1,111ref,3.34,15.36,15.18,127.43,93521,733437,5290,5078,4.8,0.35,-0.144759429,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,191.019727,-1,111.00955,-1,111ref,3.34,15.36,15.18,127.43,285,541964,51,0,-4.3,0.09,-0.144759429,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,191.019727,-1,111.00955,-1,111ref,3.42,15.36,15.18,127.43,140037,1036181,6745,0,6.7,0.39,-0.144759429,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,191.019727,-1,111.00955,-1,111ref,3.34,15.36,15.18,127.43,1250,673250,199,0,-28.5,0.1,-0.144759429,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,191.019727,-1,111.00955,-1,111ref,3.23,15.36,15.18,127.43,180906,1326476,7304,0,7,0.51,-0.144759429,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_40V,191.019727,-1,111.00955,-1,111ref,3.46,15.36,15.18,127.43,1538,812227,221,0,-20.7,0.12,-0.144759429,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,191.019727,-1,111.00955,-1,111ref,3.34,15.36,15.18,127.43,92069,714524,5819,4333,5.4,0.26,-0.144759429,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,191.019727,-1,111.00955,-1,111ref,3.26,15.36,15.18,127.43,0,375885,0,0,#N/A,0.47,-0.144759429,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,191.019727,-1,111.00955,-1,111ref,3.34,15.36,15.18,127.43,133130,965482,6846,0,6.9,0.36,-0.144759429,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,191.019727,-1,111.00955,-1,111ref,3.34,15.36,15.18,127.43,273,537816,58,0,-9.9,0.08,-0.144759429,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,191.019727,-1,111.00955,-1,111ref,3.42,15.36,15.18,127.43,53699,347728,5124,1831,5.1,0.17,-0.144759429,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,191.019727,-1,111.00955,-1,111ref,3.11,15.36,15.18,127.43,0,302995,0,0,#N/A,0.51,-0.144759429,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,191.019727,-1,111.00955,-1,111ref,3.35,15.36,15.18,127.43,51257,299808,2790,1267,5.8,0.31,-0.144759429,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,191.019727,-1,111.00955,-1,111ref,3.15,15.36,15.18,127.43,0,277189,0,0,#N/A,0.47,-0.144759429,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,191.019727,-1,67.01863,-1,67,3.11,15.36,15.18,127.43,88374,6662249,4997,0,8.7,0.26,-0.21384798,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,191.019727,-1,67.01863,-1,67,3.11,15.36,15.18,127.43,38898,4551509,1910,0,4.5,0.38,-0.21384798,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,191.019727,-1,67.01863,-1,67,3.19,15.36,15.18,127.43,104073,7889477,6485,0,4.4,0.26,-0.21384798,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,191.019727,-1,67.01863,-1,67,3.18,15.36,15.18,127.43,17599,4836188,1096,0,7.4,0.13,-0.21384798,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,191.019727,-1,67.01863,-1,67,3.23,15.36,15.18,127.43,41994,3969863,2094,0,7.6,0.43,-0.21384798,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,191.019727,-1,67.01863,-1,67,3.19,15.36,15.18,127.43,8533,2096087,897,0,-0.7,0.14,-0.21384798,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,191.019727,-1,67.01863,-1,67,3.26,15.36,15.18,127.43,8012,1569550,513,0,-0.6,0.13,-0.21384798,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,191.019727,-1,67.01863,-1,67,3.58,15.36,15.18,127.43,3372,1056384,315,0,-8.9,0.15,-0.21384798,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,191.019727,-1,67.01863,-1,67,3.42,15.36,15.18,127.43,3287,733437,332,0,-2.8,0.16,-0.21384798,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,191.019727,-1,67.01863,-1,67,3.42,15.36,15.18,127.43,1988,541964,182,0,-18.4,0.09,-0.21384798,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,191.019727,-1,67.01863,-1,67,3.5,15.36,15.18,127.43,8167,1036181,568,0,10.4,0.19,-0.21384798,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,191.019727,-1,67.01863,-1,67,3.54,15.36,15.18,127.43,3335,673250,239,0,-3.3,0.31,-0.21384798,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,191.019727,-1,67.01863,-1,67,3.5,15.36,15.18,127.43,10311,1326476,832,0,5,0.35,-0.21384798,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_40V,191.019727,-1,67.01863,-1,67,3.62,15.36,15.18,127.43,3039,812227,272,0,0.7,0.36,-0.21384798,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,191.019727,-1,67.01863,-1,67,3.42,15.36,15.18,127.43,6417,714524,405,0,-1.1,0.2,-0.21384798,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,191.019727,-1,67.01863,-1,67,3.46,15.36,15.18,127.43,1380,375885,210,0,-0.2,0.1,-0.21384798,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,191.019727,-1,67.01863,-1,67,3.38,15.36,15.18,127.43,5739,965482,446,0,-11.6,0.19,-0.21384798,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,191.019727,-1,67.01863,-1,67,3.3,15.36,15.18,127.43,3880,537816,579,0,5.5,0.11,-0.21384798,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,191.019727,-1,67.01863,-1,67,3.38,15.36,15.18,127.43,4473,347728,661,0,-2.2,0.11,-0.21384798,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,191.019727,-1,67.01863,-1,67,3.11,15.36,15.18,127.43,0,302995,0,0,#N/A,0.51,-0.21384798,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,191.019727,-1,67.01863,-1,67,3.39,15.36,15.18,127.43,1433,299808,117,1036,-26.2,0.34,-0.21384798,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,191.019727,-1,67.01863,-1,67,3.15,15.36,15.18,127.43,0,277189,0,0,#N/A,0.47,-0.21384798,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,191.019727,-1,72.99361,-1,72ref,2.91,15.36,15.18,127.43,0,6662249,0,0,#N/A,0.59,-0.204464163,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,191.019727,-1,72.99361,-1,72ref,2.88,15.36,15.18,127.43,0,4551509,0,0,#N/A,0.71,-0.204464163,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,191.019727,-1,72.99361,-1,72ref,2.99,15.36,15.18,127.43,0,7889477,0,0,#N/A,0.55,-0.204464163,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R2_02_40V,191.019727,-1,72.99361,-1,72ref,2.83,15.36,15.18,127.43,0,4836188,0,0,#N/A,0.67,-0.204464163,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,191.019727,-1,72.99361,-1,72ref,3.03,15.36,15.18,127.43,0,3969863,0,0,#N/A,0.55,-0.204464163,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R3_03_40V,191.019727,-1,72.99361,-1,72ref,2.99,15.36,15.18,127.43,0,2096087,0,0,#N/A,0.43,-0.204464163,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,191.019727,-1,72.99361,-1,72ref,3.07,15.36,15.18,127.43,0,1569550,0,0,#N/A,0.59,-0.204464163,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R2_05_40V,191.019727,-1,72.99361,-1,72ref,3.07,15.36,15.18,127.43,0,1056384,0,0,#N/A,0.59,-0.204464163,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,191.019727,-1,72.99361,-1,72ref,3.15,15.36,15.18,127.43,0,733437,0,0,#N/A,0.43,-0.204464163,3.5
05_isocitric acid,Standards,Muck_1642_IMS_5ul_R3_06_40V,191.019727,-1,72.99361,-1,72ref,3.11,15.36,15.18,127.43,0,541964,0,0,#N/A,0.55,-0.204464163,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,191.019727,-1,72.99361,-1,72ref,2.79,15.36,15.18,127.43,0,1036181,0,0,#N/A,0.86,-0.204464163,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R1_07_40V,191.019727,-1,72.99361,-1,72ref,3.07,15.36,15.18,127.43,0,673250,0,0,#N/A,0.59,-0.204464163,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,191.019727,-1,72.99361,-1,72ref,2.95,15.36,15.18,127.43,0,1326476,0,0,#N/A,0.71,-0.204464163,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R2_08_40V,191.019727,-1,72.99361,-1,72ref,3.03,15.36,15.18,127.43,0,812227,0,0,#N/A,0.63,-0.204464163,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,191.019727,-1,72.99361,-1,72ref,3.18,15.36,15.18,127.43,0,714524,0,0,#N/A,0.43,-0.204464163,3.5
05_isocitric acid,Standards,Muck_2224_IMS_5ul_R3_09_40V,191.019727,-1,72.99361,-1,72ref,3.26,15.36,15.18,127.43,0,375885,0,0,#N/A,0.47,-0.204464163,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,191.019727,-1,72.99361,-1,72ref,3.1,15.36,15.18,127.43,0,965482,0,0,#N/A,0.51,-0.204464163,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R1_10_40V,191.019727,-1,72.99361,-1,72ref,3.14,15.36,15.18,127.43,0,537816,0,0,#N/A,0.43,-0.204464163,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,191.019727,-1,72.99361,-1,72ref,3.27,15.36,15.18,127.43,163,347728,57,0,-9.3,0.05,-0.204464163,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R2_11_40V,191.019727,-1,72.99361,-1,72ref,3.11,15.36,15.18,127.43,0,302995,0,0,#N/A,0.51,-0.204464163,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,191.019727,-1,72.99361,-1,72ref,3.11,15.36,15.18,127.43,0,299808,0,0,#N/A,0.43,-0.204464163,3.5
05_isocitric acid,Standards,Muck_5042_IMS_5ul_R3_12_40V,191.019727,-1,72.99361,-1,72ref,3.15,15.36,15.18,127.43,0,277189,0,0,#N/A,0.47,-0.204464163,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,191.019727,-1,85.03085,-1,85,3.11,15.36,15.18,127.43,484388,6662249,30376,0,1.3,0.21,-0.185559456,3.5
05_isocitric acid,Standards,CJ019_WT_IMS_5ul_R1_01_40V,191.019727,-1,85.03085,-1,85,3.19,15.36,15.18,127.43,12784,4551509,983,0,-18.1,0.14,-0.185559456,3.5
