Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
22_quinic acid,Standards,IMS_20V_HALM_60h_R2_17,191.0561,-1,192.0595,-1,192,0.99,16.28,16.1,134.75,0,50130,0,0,#N/A,0.56,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_HALM_60h_R3_18,191.0561,-1,192.0595,-1,192,1.08,16.28,16.1,134.75,0,72853,0,0,#N/A,0.43,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R1_10,191.0561,-1,192.0595,-1,192,1.24,16.28,16.1,134.75,0,77202,0,0,#N/A,0.35,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R2_11,191.0561,-1,192.0595,-1,192,0.99,16.28,16.1,134.75,0,206512,0,0,#N/A,0.56,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R3_12,191.0561,-1,192.0595,-1,192,0.57,16.28,16.1,134.75,0,319468,0,0,#N/A,0.95,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R1_22,191.0561,-1,192.0595,-1,192,0.63,16.28,16.1,134.75,0,297339,0,0,#N/A,0.87,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R2_23,191.0561,-1,192.0595,-1,192,0.91,16.28,16.1,134.75,0,877312,0,0,#N/A,0.61,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R3_24,191.0561,-1,192.0595,-1,192,1.17,16.28,16.1,134.75,0,192431,0,0,#N/A,0.3,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R1_01,191.0561,-1,192.0595,-1,192,1.07,16.28,16.1,134.75,0,96211,0,0,#N/A,0.56,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R2_02,191.0561,-1,192.0595,-1,192,1.04,16.28,16.1,134.75,0,91871,0,0,#N/A,0.48,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R3_03,191.0561,-1,192.0595,-1,192,0.83,16.28,16.1,134.75,0,143008,0,0,#N/A,0.69,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R1_13,191.0561,-1,192.0595,-1,192,1.04,16.28,16.1,134.75,0,44431,0,0,#N/A,0.52,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R2_14,191.0561,-1,192.0595,-1,192,1.48,16.28,16.1,134.75,0,25370,0,0,#N/A,0.69,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R3_15,191.0561,-1,192.0595,-1,192,0.87,16.28,16.1,134.75,0,53241,0,0,#N/A,0.74,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R1_07,191.0561,-1,192.0595,-1,192,0.87,16.28,16.1,134.75,0,26459,0,0,#N/A,0.65,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R2_08,191.0561,-1,192.0595,-1,192,0.61,16.28,16.1,134.75,0,68931,0,0,#N/A,0.87,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R3_09,191.0561,-1,192.0595,-1,192,0.9,16.28,16.1,134.75,0,36317,0,0,#N/A,0.61,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R1_19,191.0561,-1,192.0595,-1,192,0.55,16.28,16.1,134.75,0,60069,0,0,#N/A,1,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R2_20,191.0561,-1,192.0595,-1,192,0.59,16.28,16.1,134.75,0,46209,0,0,#N/A,0.87,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R3_21,191.0561,-1,192.0595,-1,192,0.61,16.28,16.1,134.75,0,101980,0,0,#N/A,0.91,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R1_04,191.0561,-1,192.0595,-1,192,1.43,16.28,16.1,134.75,0,10863,0,0,#N/A,0.39,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R2_05,191.0561,-1,192.0595,-1,192,1,16.28,16.1,134.75,0,44561,0,0,#N/A,0.56,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R3_06,191.0561,-1,192.0595,-1,192,1.47,16.28,16.1,134.75,0,21307,0,0,#N/A,0.35,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R1_16,191.0561,-1,192.0595,-1,192,1,16.28,16.1,134.75,0,12881,0,0,#N/A,0.56,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R2_17,191.0561,-1,192.0595,-1,192,1.17,16.28,16.1,134.75,0,4298,0,0,#N/A,0.39,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R3_18,191.0561,-1,192.0595,-1,192,1.17,16.28,16.1,134.75,0,12438,0,0,#N/A,0.35,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R1_10,191.0561,-1,192.0595,-1,192,0.94,16.28,16.1,134.75,0,37453,0,0,#N/A,0.65,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R2_11,191.0561,-1,192.0595,-1,192,0.98,16.28,16.1,134.75,0,42948,0,0,#N/A,0.52,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R3_12,191.0561,-1,192.0595,-1,192,1.13,16.28,16.1,134.75,0,31782,0,0,#N/A,0.39,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R1_22,191.0561,-1,192.0595,-1,192,0.94,16.28,16.1,134.75,0,34288,0,0,#N/A,0.56,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R2_23,191.0561,-1,192.0595,-1,192,0.65,16.28,16.1,134.75,0,235558,0,0,#N/A,0.82,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R3_24,191.0561,-1,192.0595,-1,192,0.91,16.28,16.1,134.75,0,42808,0,0,#N/A,0.61,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R1_01,191.0561,-1,192.0595,-1,192,0.89,16.28,16.1,134.75,0,49250,0,0,#N/A,0.61,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R2_02,191.0561,-1,192.0595,-1,192,0.98,16.28,16.1,134.75,0,38969,0,0,#N/A,0.61,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R3_03,191.0561,-1,192.0595,-1,192,1.08,16.28,16.1,134.75,0,33489,0,0,#N/A,0.43,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R1_13,191.0561,-1,192.0595,-1,192,0.96,16.28,16.1,134.75,0,16773,0,0,#N/A,0.52,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R2_14,191.0561,-1,192.0595,-1,192,0.83,16.28,16.1,134.75,0,19502,0,0,#N/A,0.74,-0.0175301,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R3_15,191.0561,-1,192.0595,-1,192,0.87,16.28,16.1,134.75,0,18529,0,0,#N/A,0.61,-0.0175301,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R1_07,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,175264,225694,8409,0,13.9,0.27,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R2_08,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,327911,419468,16169,0,13.6,0.26,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R3_09,191.0561,-1,71.0126,-1,71ref,1.29,16.28,16.1,134.75,89427,118616,5544,0,15.1,0.26,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R1_19,191.0561,-1,71.0126,-1,71ref,1.33,16.28,16.1,134.75,334350,377584,13981,0,12.6,0.32,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R2_20,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,126753,145623,8635,4030,14.9,0.21,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R3_21,191.0561,-1,71.0126,-1,71ref,1.29,16.28,16.1,134.75,620984,780073,31040,1300,11.9,0.3,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R1_04,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,55586,115984,3237,857,16,0.28,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R2_05,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,37018,88439,2608,2961,12.5,0.19,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R3_06,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,40028,136744,2688,2335,12.6,0.25,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HALM_60h_R1_16,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,41085,63987,2541,0,10.7,0.26,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HALM_60h_R2_17,191.0561,-1,71.0126,-1,71ref,1.29,16.28,16.1,134.75,36267,50130,2521,2391,11.1,0.22,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HALM_60h_R3_18,191.0561,-1,71.0126,-1,71ref,1.21,16.28,16.1,134.75,46685,72853,2720,233,12.4,0.3,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R1_10,191.0561,-1,71.0126,-1,71ref,1.24,16.28,16.1,134.75,65412,77202,7894,0,14.4,0.14,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R2_11,191.0561,-1,71.0126,-1,71ref,1.33,16.28,16.1,134.75,177183,206512,10025,466,13.9,0.27,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R3_12,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,243140,319468,10053,0,13.4,0.29,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R1_22,191.0561,-1,71.0126,-1,71ref,1.24,16.28,16.1,134.75,248062,297339,12641,0,12.9,0.24,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R2_23,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,655614,877312,45821,0,13.8,0.22,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R3_24,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,166376,192431,14111,10075,12.5,0.21,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R1_01,191.0561,-1,71.0126,-1,71ref,1.28,16.28,16.1,134.75,53411,96211,4243,1765,14.4,0.19,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R2_02,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,66392,91871,4207,920,13.2,0.26,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R3_03,191.0561,-1,71.0126,-1,71ref,1.22,16.28,16.1,134.75,95344,143008,4685,3010,12.3,0.28,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R1_13,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,33442,44431,2123,8039,10,0.25,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R2_14,191.0561,-1,71.0126,-1,71ref,1.65,16.28,16.1,134.75,10811,25370,831,327,15.4,0.18,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R3_15,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,35296,53241,2122,13607,12.7,0.22,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R1_07,191.0561,-1,71.0126,-1,71ref,1.34,16.28,16.1,134.75,15673,26459,733,0,10.2,0.38,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R2_08,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,36293,68931,1713,0,12.3,0.32,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R3_09,191.0561,-1,71.0126,-1,71ref,1.34,16.28,16.1,134.75,19856,36317,1212,0,6.2,0.29,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R1_19,191.0561,-1,71.0126,-1,71ref,1.28,16.28,16.1,134.75,41782,60069,2199,0,9,0.23,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R2_20,191.0561,-1,71.0126,-1,71ref,1.33,16.28,16.1,134.75,21731,46209,1483,0,9.3,0.18,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R3_21,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,67076,101980,3303,0,24.8,0.26,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R1_04,191.0561,-1,71.0126,-1,71ref,1.43,16.28,16.1,134.75,235,10863,146,0,-20,0.02,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R2_05,191.0561,-1,71.0126,-1,71ref,1.08,16.28,16.1,134.75,661,44561,80,0,-2.8,0.1,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R3_06,191.0561,-1,71.0126,-1,71ref,1.74,16.28,16.1,134.75,3587,21307,488,0,-4.2,0.13,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R1_16,191.0561,-1,71.0126,-1,71ref,1.21,16.28,16.1,134.75,6140,12881,341,2165,7.2,0.31,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R2_17,191.0561,-1,71.0126,-1,71ref,1.3,16.28,16.1,134.75,2010,4298,197,0,7.1,0.15,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R3_18,191.0561,-1,71.0126,-1,71ref,1.25,16.28,16.1,134.75,6190,12438,416,0,-0.4,0.27,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R1_10,191.0561,-1,71.0126,-1,71ref,1.28,16.28,16.1,134.75,31711,37453,1853,0,14.5,0.24,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R2_11,191.0561,-1,71.0126,-1,71ref,1.24,16.28,16.1,134.75,29371,42948,2088,0,10.5,0.22,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R3_12,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,22880,31782,1824,0,9.8,0.21,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R1_22,191.0561,-1,71.0126,-1,71ref,1.24,16.28,16.1,134.75,31242,34288,2154,0,9.4,0.2,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R2_23,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,81729,235558,6449,0,14.7,0.18,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R3_24,191.0561,-1,71.0126,-1,71ref,1.21,16.28,16.1,134.75,38090,42808,2546,0,12.3,0.16,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R1_01,191.0561,-1,71.0126,-1,71ref,1.33,16.28,16.1,134.75,13043,49250,710,0,7.4,0.39,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R2_02,191.0561,-1,71.0126,-1,71ref,1.11,16.28,16.1,134.75,10024,38969,826,0,11.8,0.19,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R3_03,191.0561,-1,71.0126,-1,71ref,1.26,16.28,16.1,134.75,6346,33489,628,157,15.7,0.14,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R1_13,191.0561,-1,71.0126,-1,71ref,1.35,16.28,16.1,134.75,8885,16773,666,0,10.8,0.21,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R2_14,191.0561,-1,71.0126,-1,71ref,1.22,16.28,16.1,134.75,3692,19502,203,0,0.6,0.29,-0.207595858,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R3_15,191.0561,-1,71.0126,-1,71ref,1.35,16.28,16.1,134.75,9092,18529,554,0,15.9,0.25,-0.207595858,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R1_07,191.0561,-1,85.02829,-1,85ref,0.69,16.28,16.1,134.75,20446,225694,1022,0,7.4,0.18,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R2_08,191.0561,-1,85.02829,-1,85ref,1.25,16.28,16.1,134.75,33845,419468,1482,0,10.1,0.26,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R3_09,191.0561,-1,85.02829,-1,85ref,1.03,16.28,16.1,134.75,16116,118616,1104,692,6.2,0.12,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R1_19,191.0561,-1,85.02829,-1,85ref,1.2,16.28,16.1,134.75,27088,377584,1255,0,6.5,0.36,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R2_20,191.0561,-1,85.02829,-1,85ref,1.26,16.28,16.1,134.75,6345,145623,298,0,-8.6,0.17,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R3_21,191.0561,-1,85.02829,-1,85ref,1.2,16.28,16.1,134.75,72286,780073,2206,0,9.1,0.63,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R1_04,191.0561,-1,85.02829,-1,85ref,1.09,16.28,16.1,134.75,11022,115984,604,0,0,0.18,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R2_05,191.0561,-1,85.02829,-1,85ref,1.22,16.28,16.1,134.75,14413,88439,1145,0,3.4,0.17,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R3_06,191.0561,-1,85.02829,-1,85ref,1.3,16.28,16.1,134.75,15911,136744,1111,0,6.9,0.27,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HALM_60h_R1_16,191.0561,-1,85.02829,-1,85ref,1.26,16.28,16.1,134.75,10487,63987,891,0,2.6,0.17,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HALM_60h_R2_17,191.0561,-1,85.02829,-1,85ref,1.29,16.28,16.1,134.75,5639,50130,495,0,1.7,0.16,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HALM_60h_R3_18,191.0561,-1,85.02829,-1,85ref,1.17,16.28,16.1,134.75,9075,72853,855,0,6.8,0.18,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R1_10,191.0561,-1,85.02829,-1,85ref,1.33,16.28,16.1,134.75,6678,77202,650,0,3.2,0.19,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R2_11,191.0561,-1,85.02829,-1,85ref,1.33,16.28,16.1,134.75,20405,206512,1524,0,7.9,0.16,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LAHM_36h_R3_12,191.0561,-1,85.02829,-1,85ref,1.3,16.28,16.1,134.75,28171,319468,1024,0,4.4,0.66,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R1_22,191.0561,-1,85.02829,-1,85ref,1.33,16.28,16.1,134.75,23379,297339,1068,0,6.7,0.72,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R2_23,191.0561,-1,85.02829,-1,85ref,1.26,16.28,16.1,134.75,72442,877312,5002,0,9.6,0.22,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LAHM_60h_R3_24,191.0561,-1,85.02829,-1,85ref,1.26,16.28,16.1,134.75,17689,192431,1787,74,10.1,0.18,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R1_01,191.0561,-1,85.02829,-1,85ref,1.28,16.28,16.1,134.75,10329,96211,583,0,1.9,0.22,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R2_02,191.0561,-1,85.02829,-1,85ref,1.26,16.28,16.1,134.75,6875,91871,608,0,10.1,0.19,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LALM_36h_R3_03,191.0561,-1,85.02829,-1,85ref,1.09,16.28,16.1,134.75,15290,143008,926,0,2.3,0.17,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R1_13,191.0561,-1,85.02829,-1,85ref,1.22,16.28,16.1,134.75,5239,44431,555,661,2.7,0.14,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R2_14,191.0561,-1,85.02829,-1,85ref,1.78,16.28,16.1,134.75,3242,25370,264,0,8.3,0.22,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_LALM_60h_R3_15,191.0561,-1,85.02829,-1,85ref,1.3,16.28,16.1,134.75,7614,53241,574,5862,-3.3,0.12,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R1_07,191.0561,-1,85.02829,-1,85ref,0.87,16.28,16.1,134.75,0,26459,0,0,#N/A,0.65,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R2_08,191.0561,-1,85.02829,-1,85ref,0.61,16.28,16.1,134.75,0,68931,0,0,#N/A,0.87,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HAHM_36h_R3_09,191.0561,-1,85.02829,-1,85ref,0.9,16.28,16.1,134.75,0,36317,0,0,#N/A,0.61,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R1_19,191.0561,-1,85.02829,-1,85ref,0.55,16.28,16.1,134.75,0,60069,0,0,#N/A,1,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R2_20,191.0561,-1,85.02829,-1,85ref,0.59,16.28,16.1,134.75,0,46209,0,0,#N/A,0.87,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HAHM_60h_R3_21,191.0561,-1,85.02829,-1,85ref,0.7,16.28,16.1,134.75,3325,101980,400,0,21.8,0.12,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R1_04,191.0561,-1,85.02829,-1,85ref,1.65,16.28,16.1,134.75,495,10863,63,0,-2.5,0.13,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R2_05,191.0561,-1,85.02829,-1,85ref,1,16.28,16.1,134.75,125,44561,44,0,-1.6,0.05,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HALM_36h_R3_06,191.0561,-1,85.02829,-1,85ref,1.47,16.28,16.1,134.75,0,21307,0,0,#N/A,0.35,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R1_16,191.0561,-1,85.02829,-1,85ref,1.26,16.28,16.1,134.75,428,12881,60,0,-2,0.12,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R2_17,191.0561,-1,85.02829,-1,85ref,1.17,16.28,16.1,134.75,0,4298,0,0,#N/A,0.39,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_HALM_60h_R3_18,191.0561,-1,85.02829,-1,85ref,1.17,16.28,16.1,134.75,0,12438,0,0,#N/A,0.35,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R1_10,191.0561,-1,85.02829,-1,85ref,0.94,16.28,16.1,134.75,0,37453,0,0,#N/A,0.65,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R2_11,191.0561,-1,85.02829,-1,85ref,0.98,16.28,16.1,134.75,0,42948,0,0,#N/A,0.52,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LAHM_36h_R3_12,191.0561,-1,85.02829,-1,85ref,1.13,16.28,16.1,134.75,0,31782,0,0,#N/A,0.39,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R1_22,191.0561,-1,85.02829,-1,85ref,0.94,16.28,16.1,134.75,0,34288,0,0,#N/A,0.56,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R2_23,191.0561,-1,85.02829,-1,85ref,1.26,16.28,16.1,134.75,3742,235558,398,0,-10,0.13,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LAHM_60h_R3_24,191.0561,-1,85.02829,-1,85ref,0.91,16.28,16.1,134.75,0,42808,0,0,#N/A,0.61,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R1_01,191.0561,-1,85.02829,-1,85ref,0.89,16.28,16.1,134.75,0,49250,0,0,#N/A,0.61,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R2_02,191.0561,-1,85.02829,-1,85ref,1.02,16.28,16.1,134.75,686,38969,94,0,22.1,0.13,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LALM_36h_R3_03,191.0561,-1,85.02829,-1,85ref,1.08,16.28,16.1,134.75,0,33489,0,0,#N/A,0.43,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R1_13,191.0561,-1,85.02829,-1,85ref,0.96,16.28,16.1,134.75,0,16773,0,0,#N/A,0.52,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R2_14,191.0561,-1,85.02829,-1,85ref,0.83,16.28,16.1,134.75,0,19502,0,0,#N/A,0.74,-0.1855916,1.5
22_quinic acid,Standards,IMS_40V_LALM_60h_R3_15,191.0561,-1,85.02829,-1,85ref,0.87,16.28,16.1,134.75,0,18529,0,0,#N/A,0.61,-0.1855916,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R1_07,191.0561,-1,87.00765,-1,87ref,1.17,16.28,16.1,134.75,620,225694,46,0,-12.1,0.55,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R2_08,191.0561,-1,87.00765,-1,87ref,0.86,16.28,16.1,134.75,25247,419468,1235,0,10.2,0.25,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HAHM_36h_R3_09,191.0561,-1,87.00765,-1,87ref,1.03,16.28,16.1,134.75,424,118616,107,0,0.4,0.05,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R1_19,191.0561,-1,87.00765,-1,87ref,0.68,16.28,16.1,134.75,4493,377584,207,0,-10,0.14,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R2_20,191.0561,-1,87.00765,-1,87ref,1.17,16.28,16.1,134.75,2462,145623,305,307,-2.5,0.12,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HAHM_60h_R3_21,191.0561,-1,87.00765,-1,87ref,1.07,16.28,16.1,134.75,13270,780073,639,0,8.7,0.38,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R1_04,191.0561,-1,87.00765,-1,87ref,1.17,16.28,16.1,134.75,5636,115984,573,0,29.9,0.13,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R2_05,191.0561,-1,87.00765,-1,87ref,1.3,16.28,16.1,134.75,1565,88439,162,0,-4,0.13,-0.182482225,1.5
22_quinic acid,Standards,IMS_20V_HALM_36h_R3_06,191.0561,-1,87.00765,-1,87ref,1.22,16.28,16.1,134.75,13534,136744,1612,0,4.2,0.14,-0.182482225,1.5
